,Temp
536,17.944444444444443
537,19.0
538,17.944444444444443
539,15.166666666666666
540,11.77777777777778
541,12.27777777777778
542,12.055555555555555
543,13.27777777777778
544,13.833333333333334
545,13.333333333333334
546,13.11111111111111
547,11.277777777777777
548,11.833333333333332
549,13.777777777777777
550,15.61111111111111
551,12.611111111111112
552,12.944444444444445
553,12.72222222222222
554,12.388888888888888
555,11.38888888888889
556,9.444444444444445
557,11.833333333333332
558,12.611111111111112
559,12.27777777777778
560,9.000000000000002
561,9.22222222222222
562,10.111111111111112
563,8.055555555555555
564,9.833333333333336
565,10.5
566,10.444444444444445
567,11.833333333333332
568,12.055555555555555
569,12.611111111111112
570,13.944444444444445
571,15.11111111111111
572,14.333333333333334
573,16.166666666666668
574,14.666666666666666
575,15.666666666666666
576,13.499999999999998
577,12.888888888888893
578,13.833333333333334
579,14.11111111111111
580,12.27777777777778
581,12.444444444444445
582,15.333333333333334
583,13.333333333333334
584,14.444444444444445
585,14.5
586,15.27777777777778
587,14.333333333333334
588,14.61111111111111
589,16.0
590,13.166666666666668
591,10.77777777777778
592,13.666666666666666
593,13.0
594,16.5
595,16.055555555555557
596,14.166666666666666
597,14.555555555555555
598,12.555555555555555
599,11.444444444444445
600,13.777777777777777
601,16.22222222222222
602,14.77777777777778
603,14.000000000000002
604,20.11111111111111
605,15.77777777777778
606,13.38888888888889
607,13.499999999999998
608,13.22222222222222
609,12.333333333333336
610,12.944444444444445
611,14.555555555555555
612,15.11111111111111
613,14.666666666666666
614,16.333333333333332
615,20.666666666666668
616,19.27777777777778
617,16.22222222222222
618,16.0
619,16.72222222222222
620,16.77777777777778
621,14.72222222222222
622,15.333333333333334
623,14.11111111111111
624,12.111111111111107
625,11.333333333333334
626,13.88888888888889
627,23.55555555555556
628,19.166666666666668
629,16.61111111111111
630,14.61111111111111
631,15.5
632,15.666666666666666
633,18.22222222222222
634,18.88888888888889
635,19.27777777777778
636,23.833333333333336
637,23.72222222222222
638,19.22222222222221
639,17.5
640,17.444444444444443
641,17.72222222222222
642,17.166666666666668
643,17.22222222222222
644,19.66666666666667
645,19.944444444444446
646,18.22222222222222
647,17.77777777777778
648,18.05555555555556
649,18.666666666666664
650,19.61111111111111
651,18.833333333333336
652,19.88888888888889
653,20.0
654,20.55555555555556
655,21.0
656,21.22222222222222
657,20.83333333333333
658,21.166666666666664
659,22.05555555555556
660,20.88888888888889
661,22.5
662,22.38888888888889
663,21.5
664,21.27777777777778
665,21.333333333333336
666,22.722222222222225
667,22.27777777777777
668,22.27777777777777
669,22.55555555555556
670,23.000000000000004
671,22.38888888888889
672,22.444444444444446
673,22.5
674,22.61111111111111
675,22.444444444444446
676,23.111111111111107
677,22.22222222222222
678,23.000000000000004
679,23.666666666666664
680,23.666666666666664
681,24.66666666666667
682,26.611111111111114
683,24.77777777777777
684,24.0
685,23.77777777777778
686,23.833333333333336
687,24.0
688,24.33333333333333
689,24.5
690,24.944444444444446
691,25.222222222222225
692,25.500000000000004
693,26.22222222222222
694,25.38888888888889
695,25.944444444444443
696,26.38888888888889
697,25.777777777777786
698,26.05555555555556
699,26.55555555555556
700,25.83333333333333
701,25.72222222222222
702,25.88888888888889
703,25.944444444444443
704,25.55555555555556
705,25.611111111111107
706,25.944444444444443
707,26.333333333333336
708,27.38888888888889
709,27.0
710,26.77777777777778
711,27.22222222222222
712,26.944444444444443
713,27.27777777777777
714,26.83333333333333
715,27.22222222222222
716,26.77777777777778
717,28.277777777777786
718,27.83333333333333
719,27.11111111111111
720,26.5
721,27.0
722,27.33333333333333
723,28.111111111111107
724,27.05555555555556
725,26.77777777777778
726,27.16666666666667
727,27.22222222222222
728,26.38888888888889
729,26.72222222222221
730,27.22222222222222
731,27.38888888888889
732,27.944444444444443
733,27.0
734,26.944444444444443
735,27.22222222222222
736,26.944444444444443
737,26.666666666666668
738,27.27777777777777
739,26.944444444444443
740,27.16666666666667
741,26.83333333333333
742,28.38888888888889
743,27.22222222222222
744,27.33333333333333
745,27.27777777777777
746,26.83333333333333
747,26.666666666666668
748,26.55555555555556
749,27.22222222222222
750,27.27777777777777
751,26.77777777777778
752,26.5
753,26.5
754,26.444444444444443
755,26.166666666666664
756,26.166666666666664
757,26.05555555555556
758,27.0
759,26.611111111111114
760,26.27777777777778
761,25.611111111111107
762,26.05555555555556
763,25.777777777777786
764,25.55555555555556
765,26.22222222222222
766,26.22222222222222
767,26.55555555555556
768,26.27777777777778
769,25.72222222222222
770,26.611111111111114
771,26.888888888888893
772,25.666666666666668
773,25.444444444444443
774,26.05555555555556
775,25.0
776,25.33333333333333
777,25.944444444444443
778,26.0
779,25.72222222222222
780,26.5
781,25.83333333333333
782,25.0
783,25.27777777777778
784,26.05555555555556
785,25.611111111111107
786,26.166666666666664
787,25.944444444444443
788,25.11111111111111
789,25.0
790,24.0
791,24.5
792,26.77777777777778
793,24.33333333333333
794,24.166666666666668
795,22.11111111111111
796,24.33333333333333
797,23.277777777777786
798,23.111111111111107
799,22.5
800,23.166666666666668
801,23.944444444444443
802,22.88888888888889
803,24.55555555555556
804,24.111111111111114
805,23.55555555555556
806,23.05555555555556
807,23.444444444444443
808,23.55555555555556
809,25.166666666666668
810,26.05555555555556
811,25.944444444444443
812,25.27777777777778
813,22.444444444444446
814,22.0
815,22.27777777777777
816,20.666666666666668
817,19.111111111111114
818,20.166666666666668
819,19.83333333333333
820,22.5
821,21.55555555555556
822,22.55555555555556
823,23.166666666666668
824,23.05555555555556
825,22.88888888888889
826,22.88888888888889
827,22.88888888888889
828,21.666666666666668
829,22.27777777777777
830,20.05555555555556
831,18.833333333333336
832,20.222222222222225
833,20.05555555555556
834,21.944444444444443
835,21.611111111111114
836,21.611111111111114
837,19.66666666666667
838,19.72222222222222
839,19.0
840,19.27777777777778
841,19.5
842,20.0
843,20.666666666666668
844,20.05555555555556
845,23.944444444444443
846,19.5
847,18.33333333333333
848,18.38888888888889
849,17.83333333333333
850,20.0
851,18.944444444444443
852,18.05555555555556
853,18.38888888888889
854,19.388888888888893
855,21.11111111111111
856,16.833333333333332
857,18.111111111111107
858,17.27777777777778
859,15.333333333333334
860,14.5
861,19.0
862,18.000000000000004
863,17.77777777777778
864,16.88888888888889
865,16.333333333333332
866,14.944444444444445
867,15.944444444444445
868,15.5
869,16.666666666666668
870,18.05555555555556
871,17.22222222222222
872,15.72222222222222
873,11.444444444444445
874,13.11111111111111
875,12.388888888888888
876,14.11111111111111
877,15.666666666666666
878,15.72222222222222
879,14.666666666666666
880,15.055555555555555
881,16.27777777777778
882,16.38888888888889
883,16.333333333333332
884,16.11111111111111
885,13.555555555555555
886,11.944444444444445
887,12.444444444444445
888,15.27777777777778
889,13.444444444444446
890,15.38888888888889
891,15.77777777777778
892,14.61111111111111
893,12.22222222222222
894,13.666666666666666
895,11.944444444444445
896,10.22222222222222
897,14.555555555555555
898,14.77777777777778
899,15.055555555555555
900,14.444444444444445
901,13.88888888888889
902,13.777777777777777
903,14.333333333333334
904,13.27777777777778
905,15.055555555555555
906,16.22222222222222
907,12.833333333333334
908,14.833333333333334
909,14.77777777777778
910,14.833333333333334
911,15.22222222222222
912,15.333333333333334
913,15.11111111111111
914,14.77777777777778
915,13.944444444444445
916,13.0
917,13.11111111111111
918,15.11111111111111
919,18.166666666666668
920,16.27777777777778
921,15.944444444444445
922,12.444444444444445
923,15.38888888888889
924,14.27777777777778
925,14.666666666666666
926,14.88888888888889
927,13.27777777777778
928,15.055555555555555
929,14.833333333333334
930,17.11111111111111
931,15.11111111111111
932,16.944444444444443
933,15.444444444444445
934,15.0
935,15.27777777777778
936,16.444444444444443
937,18.666666666666664
938,16.555555555555557
939,15.666666666666666
940,15.166666666666666
941,20.33333333333333
942,18.22222222222222
943,14.77777777777778
944,11.72222222222222
945,11.72222222222222
946,14.444444444444445
947,14.88888888888889
948,14.333333333333334
949,14.444444444444445
950,13.555555555555555
951,14.555555555555555
952,20.88888888888889
953,18.000000000000004
954,16.555555555555557
955,14.833333333333334
956,14.166666666666666
957,14.61111111111111
958,16.666666666666668
959,17.38888888888889
960,17.444444444444443
961,17.555555555555557
962,17.77777777777778
963,24.66666666666667
964,27.27777777777777
965,23.111111111111107
966,24.444444444444443
967,23.000000000000004
968,23.833333333333336
969,19.66666666666667
970,19.27777777777778
971,18.5
972,18.111111111111107
973,18.88888888888889
974,18.166666666666668
975,18.166666666666668
976,21.333333333333336
977,20.500000000000004
978,18.666666666666664
979,17.555555555555557
980,18.277777777777786
981,18.55555555555556
982,19.5
983,20.27777777777778
984,20.33333333333333
985,20.72222222222222
986,22.77777777777778
987,24.111111111111114
988,21.666666666666668
989,25.500000000000004
990,25.88888888888889
991,20.444444444444443
992,20.55555555555556
993,20.444444444444443
994,20.33333333333333
995,20.38888888888889
996,19.27777777777778
997,20.444444444444443
998,23.5
999,24.05555555555556
1000,21.05555555555556
1001,20.666666666666668
1002,20.72222222222222
1003,20.11111111111111
1004,20.05555555555556
1005,21.22222222222222
1006,22.11111111111111
1007,22.722222222222225
1008,22.77777777777778
1009,22.38888888888889
1010,21.666666666666668
1011,21.944444444444443
1012,22.27777777777777
1013,21.944444444444443
1014,22.33333333333333
1015,22.33333333333333
1016,22.77777777777778
1017,23.33333333333333
1018,23.000000000000004
1019,23.000000000000004
1020,22.88888888888889
1021,23.33333333333333
1022,23.944444444444443
1023,24.944444444444446
1024,24.55555555555556
1025,26.11111111111111
1026,26.666666666666668
1027,25.0
1028,24.388888888888893
1029,24.77777777777777
1030,24.61111111111111
1031,24.55555555555556
1032,25.0
1033,25.27777777777778
1034,24.27777777777778
1035,25.38888888888889
1036,25.222222222222225
1037,24.944444444444446
1038,25.166666666666668
1039,25.500000000000004
1040,25.72222222222222
1041,26.72222222222221
1042,26.333333333333336
1043,25.611111111111107
1044,25.38888888888889
1045,26.22222222222222
1046,27.05555555555556
1047,28.166666666666668
1048,26.944444444444443
1049,25.444444444444443
1050,25.666666666666668
1051,26.05555555555556
1052,26.0
1053,26.444444444444443
1054,25.777777777777786
1055,26.666666666666668
1056,25.83333333333333
1057,25.777777777777786
1058,25.944444444444443
1059,26.38888888888889
1060,26.666666666666668
1061,25.72222222222222
1062,26.27777777777778
1063,26.83333333333333
1064,27.22222222222222
1065,27.11111111111111
1066,27.0
1067,27.11111111111111
1068,27.722222222222225
1069,26.666666666666668
1070,27.666666666666668
1071,28.000000000000004
1072,27.722222222222225
1073,27.444444444444446
1074,27.61111111111111
1075,27.83333333333333
1076,28.000000000000004
1077,28.38888888888889
1078,28.277777777777786
1079,29.166666666666668
1080,29.33333333333333
1081,29.77777777777778
1082,30.83333333333333
1083,29.88888888888889
1084,29.166666666666668
1085,28.666666666666668
1086,28.5
1087,29.27777777777778
1088,29.22222222222222
1089,28.77777777777778
1090,28.38888888888889
1091,28.277777777777786
1092,27.83333333333333
1093,27.88888888888889
1094,28.000000000000004
1095,28.5
1096,28.111111111111107
1097,27.38888888888889
1098,27.444444444444446
1099,27.666666666666668
1100,28.61111111111111
1101,28.666666666666668
1102,27.944444444444443
1103,28.05555555555556
1104,29.77777777777778
1105,27.61111111111111
1106,25.777777777777786
1107,27.38888888888889
1108,27.444444444444446
1109,27.0
1110,27.944444444444443
1111,28.77777777777778
1112,28.77777777777778
1113,28.72222222222222
1114,26.944444444444443
1115,27.11111111111111
1116,27.22222222222222
1117,27.83333333333333
1118,27.666666666666668
1119,27.16666666666667
1120,28.55555555555556
1121,27.16666666666667
1122,26.944444444444443
1123,26.666666666666668
1124,26.77777777777778
1125,26.72222222222221
1126,26.38888888888889
1127,26.05555555555556
1128,25.83333333333333
1129,26.444444444444443
1130,26.888888888888893
1131,26.38888888888889
1132,26.27777777777778
1133,26.5
1134,26.611111111111114
1135,25.88888888888889
1136,25.83333333333333
1137,25.55555555555556
1138,26.0
1139,26.11111111111111
1140,25.88888888888889
1141,25.666666666666668
1142,25.666666666666668
1143,27.83333333333333
1144,26.5
1145,27.33333333333333
1146,30.38888888888889
1147,26.72222222222221
1148,25.38888888888889
1149,25.11111111111111
1150,23.22222222222222
1151,22.27777777777777
1152,23.05555555555556
1153,22.55555555555556
1154,22.944444444444443
1155,23.61111111111111
1156,22.11111111111111
1157,20.72222222222222
1158,21.5
1159,21.666666666666668
1160,22.33333333333333
1161,21.83333333333333
1162,22.16666666666667
1163,21.77777777777778
1164,23.944444444444443
1165,22.11111111111111
1166,22.11111111111111
1167,21.05555555555556
1168,20.88888888888889
1169,18.277777777777786
1170,20.444444444444443
1171,20.0
1172,20.444444444444443
1173,20.33333333333333
1174,20.11111111111111
1175,21.77777777777778
1176,21.944444444444443
1177,21.0
1178,20.0
1179,20.777777777777786
1180,21.38888888888889
1181,20.166666666666668
1182,21.444444444444443
1183,20.38888888888889
1184,22.27777777777777
1185,19.111111111111114
1186,17.83333333333333
1187,17.72222222222222
1188,17.944444444444443
1189,17.77777777777778
1190,19.5
1191,21.22222222222222
1192,22.05555555555556
1193,21.05555555555556
1194,21.55555555555556
1195,18.77777777777778
1196,15.88888888888889
1197,16.0
1198,15.61111111111111
1199,17.555555555555557
1200,17.333333333333332
1201,16.0
1202,15.77777777777778
1203,15.444444444444445
1204,15.72222222222222
1205,14.88888888888889
1206,16.88888888888889
1207,16.833333333333332
1208,16.77777777777778
1209,13.333333333333334
1210,15.27777777777778
1211,16.72222222222222
1212,15.166666666666666
1213,15.055555555555555
1214,15.88888888888889
1215,15.72222222222222
1216,15.833333333333334
1217,15.166666666666666
1218,16.72222222222222
1219,14.333333333333334
1220,13.944444444444445
1221,14.11111111111111
1222,14.77777777777778
1223,15.944444444444445
1224,14.555555555555555
1225,14.833333333333334
1226,13.833333333333334
1227,14.5
1228,13.944444444444445
1229,15.055555555555555
1230,13.055555555555555
1231,18.05555555555556
1232,15.27777777777778
1233,12.944444444444445
1234,13.499999999999998
1235,15.0
1236,13.27777777777778
1237,14.444444444444445
1238,15.22222222222222
1239,16.11111111111111
1240,15.444444444444445
1241,14.77777777777778
1242,14.555555555555555
1243,15.61111111111111
1244,14.555555555555555
1245,14.72222222222222
1246,13.333333333333334
1247,15.944444444444445
1248,15.22222222222222
1249,14.77777777777778
1250,14.88888888888889
1251,14.444444444444445
1252,14.833333333333334
1253,20.83333333333333
1254,17.166666666666668
1255,14.88888888888889
1256,13.055555555555555
1257,12.833333333333334
1258,14.166666666666666
1259,14.5
1260,14.944444444444445
1261,15.555555555555555
1262,14.88888888888889
1263,15.72222222222222
1264,15.11111111111111
1265,15.666666666666666
1266,15.444444444444445
1267,15.77777777777778
1268,16.944444444444443
1269,17.88888888888889
1270,17.444444444444443
1271,16.61111111111111
1272,17.166666666666668
1273,16.77777777777778
1274,15.555555555555555
1275,17.11111111111111
1276,16.11111111111111
1277,15.833333333333334
1278,17.166666666666668
1279,17.0
1280,15.833333333333334
1281,24.61111111111111
1282,20.611111111111107
1283,17.166666666666668
1284,16.666666666666668
1285,16.11111111111111
1286,14.27777777777778
1287,15.166666666666666
1288,15.444444444444445
1289,17.166666666666668
1290,18.72222222222222
1291,17.444444444444443
1292,16.77777777777778
1293,16.88888888888889
1294,16.944444444444443
1295,19.83333333333333
1296,18.61111111111111
1297,16.22222222222222
1298,17.5
1299,17.333333333333332
1300,17.72222222222222
1301,18.38888888888889
1302,17.83333333333333
1303,19.05555555555556
1304,20.33333333333333
1305,18.166666666666668
1306,19.22222222222221
1307,20.222222222222225
1308,21.444444444444443
1309,19.55555555555556
1310,19.111111111111114
1311,18.77777777777778
1312,18.38888888888889
1313,19.27777777777778
1314,19.944444444444446
1315,20.38888888888889
1316,20.500000000000004
1317,20.38888888888889
1318,19.55555555555556
1319,20.777777777777786
1320,22.05555555555556
1321,21.77777777777778
1322,21.944444444444443
1323,22.27777777777777
1324,22.83333333333333
1325,22.722222222222225
1326,21.05555555555556
1327,21.333333333333336
1328,20.444444444444443
1329,21.38888888888889
1330,21.55555555555556
1331,20.72222222222222
1332,21.38888888888889
1333,20.944444444444443
1334,21.11111111111111
1335,21.72222222222221
1336,22.22222222222222
1337,22.444444444444446
1338,23.22222222222222
1339,23.5
1340,23.05555555555556
1341,25.222222222222225
1342,25.72222222222222
1343,24.388888888888893
1344,24.55555555555556
1345,22.61111111111111
1346,23.22222222222222
1347,23.88888888888889
1348,23.166666666666668
1349,22.61111111111111
1350,23.05555555555556
1351,23.72222222222222
1352,23.444444444444443
1353,23.88888888888889
1354,23.61111111111111
1355,25.11111111111111
1356,25.611111111111107
1357,24.77777777777777
1358,24.55555555555556
1359,25.27777777777778
1360,25.27777777777778
1361,24.77777777777777
1362,25.166666666666668
1363,24.944444444444446
1364,25.55555555555556
1365,25.444444444444443
1366,26.72222222222221
1367,26.83333333333333
1368,26.77777777777778
1369,27.0
1370,26.444444444444443
1371,25.944444444444443
1372,26.944444444444443
1373,26.944444444444443
1374,26.166666666666664
1375,26.22222222222222
1376,25.500000000000004
1377,25.83333333333333
1378,26.0
1379,26.5
1380,26.5
1381,25.944444444444443
1382,26.72222222222221
1383,26.444444444444443
1384,26.444444444444443
1385,26.83333333333333
1386,27.05555555555556
1387,26.666666666666668
1388,26.72222222222221
1389,27.666666666666668
1390,27.88888888888889
1391,27.55555555555556
1392,27.11111111111111
1393,28.38888888888889
1394,28.000000000000004
1395,27.722222222222225
1396,27.83333333333333
1397,28.000000000000004
1398,28.05555555555556
1399,28.111111111111107
1400,28.166666666666668
1401,29.0
1402,28.38888888888889
1403,28.277777777777786
1404,27.88888888888889
1405,28.666666666666668
1406,29.27777777777778
